ObjectID,institution source,occurrenceID,institutionCode,collectionID,collectionCode,catalogNumber,sex,kingdom,phylum,class,order,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,dateIdentified,identifiedBy,typeStatus,continent,country,stateProvince,locality,decimalLatitude,decimalLongitude,coordinatePrecision,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,basisOfRecord,eventDate,year,month,day,habitat,fieldNumber,recordedBy,samplingProtocol,associatedMedia,eventRemarks,modified,Notes,notes 2,coord notes,Old id,share_data,gridref,QDS,errors,error notes,corrected,absent,sp
2015RL002467,ADU,9001604,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119037,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.36111,18.82055,Map or GPS coordinates,,,,,Call heard only,1998/07/16,1998,7,16,,,,,,,,119037,9001604,,http://vmus.adu.org.za/?vm=FrogMAP-119037,YES,3418BD,0,0,0,,0,Breviceps montanus
2015RL002468,ADU,9001616,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119049,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.36055,18.82,Map or GPS coordinates,,,,,Recorded call,1998/09/17,1998,9,17,,,,,,,,119049,9001616,,http://vmus.adu.org.za/?vm=FrogMAP-119049,YES,3418BD,0,0,0,,0,Breviceps montanus
2015RL002469,ADU,9001659,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119124,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.875,18.375,,,,,,Recorded call,1976/11/11,1976,11,11,,,"Passmore, N",,,,,119124,9001659,-33.375;18.875,http://vmus.adu.org.za/?vm=FrogMAP-119124,YES,3318CD,1,0,0,,0,Breviceps montanus
2015RL002470,ADU,9001663,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119133,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.875,18.375,centroid of reserve/park,,,,,Non-SAFAP database; Call heard only,1990/08/08,1990,8,8,,,"Smit, N",,,,,119133,9001663,-33.98333333;18.43333333,http://vmus.adu.org.za/?vm=FrogMAP-119133,YES,3318CD,1,0,0,,0,Breviceps montanus
2015RL002471,ADU,9001664,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119135,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.375,19.125,,,,,,Non-SAFAP database; Call heard only,1992/04/06,1992,4,6,,,"Smit, N",,,,,119135,9001664,-34.375;19.125,http://vmus.adu.org.za/?vm=FrogMAP-119135,YES,3419AC,1,0,0,,0,Breviceps montanus
2015RL002472,ADU,9001678,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119158,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.04945,19.00945,Map or GPS coordinates,,,,,Recorded call,1999/06/11,1999,6,11,,,,,,,,119158,9001678,,http://vmus.adu.org.za/?vm=FrogMAP-119158,YES,3419AA,0,0,0,,0,Breviceps montanus
2015RL002473,ADU,9001701,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119181,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-32.41417,19.11667,Map or GPS coordinates,,,,,Call heard only,1999/06/14,1999,6,14,,,,,,,,119181,9001701,,http://vmus.adu.org.za/?vm=FrogMAP-119181,YES,3219AC,0,0,0,,0,Breviceps montanus
2015RL002474,ADU,9001851,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119331,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.10083,20.20222,Map or GPS coordinates,,,,,Call heard only,1999/05/03,1999,5,3,,,,,,,,119331,9001851,,http://vmus.adu.org.za/?vm=FrogMAP-119331,YES,3420AA,0,0,0,,0,Breviceps montanus
2015RL002475,ADU,9001854,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119334,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.09417,20.13778,Map or GPS coordinates,,,,,Call heard only,1999/05/03,1999,5,3,,,,,,,,119334,9001854,,http://vmus.adu.org.za/?vm=FrogMAP-119334,YES,3420AA,0,0,0,,0,Breviceps montanus
2015RL002476,ADU,9001860,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119340,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.125,18.375,centroid of reserve/park,,,,,Call heard only,1999/10/15,1999,10,15,,,,,,,,119340,9001860,-34.11666667;18.45,http://vmus.adu.org.za/?vm=FrogMAP-119340,YES,3418AB,1,0,0,,0,Breviceps montanus
2015RL002477,ADU,9001861,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119341,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.875,18.375,,,,,,Call heard only,1999/10/15,1999,10,15,,,,,,,,119341,9001861,-33.375;18.875,http://vmus.adu.org.za/?vm=FrogMAP-119341,YES,3318CD,1,0,0,,0,Breviceps montanus
2015RL002478,ADU,9001895,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119375,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.0725,19.06611,Map or GPS coordinates,,,,,Call heard only,1999/10/15,1999,10,15,,,,,,,,119375,9001895,,http://vmus.adu.org.za/?vm=FrogMAP-119375,YES,3419AA,0,0,0,,0,Breviceps montanus
2015RL002479,ADU,9002070,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119549,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.02555,20.70056,Map or GPS coordinates,,,,,Recorded call,2000/09/16,2000,9,16,,,,,,,,119549,9002070,,http://vmus.adu.org.za/?vm=FrogMAP-119549,YES,3420BA,0,0,0,,0,Breviceps montanus
2015RL002480,ADU,9002072,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119551,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.995,20.70472,Map or GPS coordinates,,,,,Recorded call,2000/09/16,2000,9,16,,,,,,,,119551,9002072,,http://vmus.adu.org.za/?vm=FrogMAP-119551,YES,3320DC,0,0,0,,0,Breviceps montanus
2015RL002481,ADU,9002074,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119553,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.68917,21.60333,Map or GPS coordinates,,,,,Call heard only,2000/09/17,2000,9,17,,,,,,,,119553,9002074,,http://vmus.adu.org.za/?vm=FrogMAP-119553,YES,3321DA,0,0,0,,0,Breviceps montanus
2015RL002482,ADU,9002075,ADU:FrogMAP,FWC,FWC,URN:adu.org.za:SAFAP:119554,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.68806,21.58139,Map or GPS coordinates,,,,,Call heard only,2000/09/17,2000,9,17,,,,,,,,119554,9002075,,http://vmus.adu.org.za/?vm=FrogMAP-119554,YES,3321DA,0,0,0,,0,Breviceps montanus
2015RL002483,ADU,13230220,ADU:FrogMAP,BRAACK,BRAACK,URN:adu.org.za:SAFAP:122031,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.09111,18.42306,Map or GPS coordinates,,,,,Call heard only,2001/08/10,2001,8,10,,,,,,,,122031,13230220,,http://vmus.adu.org.za/?vm=FrogMAP-122031,YES,3418AB,0,0,0,,0,Breviceps montanus
2015RL002484,ADU,13230221,ADU:FrogMAP,BRAACK,BRAACK,URN:adu.org.za:SAFAP:122032,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.12,18.3975,Map or GPS coordinates,,,,,Call heard only,2001/08/10,2001,8,10,,,,,,,,122032,13230221,,http://vmus.adu.org.za/?vm=FrogMAP-122032,YES,3418AB,0,0,0,,0,Breviceps montanus
2015RL002485,ADU,13230230,ADU:FrogMAP,BRAACK,BRAACK,URN:adu.org.za:SAFAP:122041,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.30444,20.09306,Map or GPS coordinates,,,,,Call heard only,2001/08/11,2001,8,11,,,,,,,,122041,13230230,,http://vmus.adu.org.za/?vm=FrogMAP-122041,YES,3420AC,0,0,0,,0,Breviceps montanus
2015RL002486,ADU,13230739,ADU:FrogMAP,BRAACK,BRAACK,URN:adu.org.za:SAFAP:122549,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.88917,23.1725,Map or GPS coordinates,,,,,Call heard only,2001/11/14,2001,11,14,,,,,,,,122549,13230739,,http://vmus.adu.org.za/?vm=FrogMAP-122549,YES,3323CC,0,0,0,,0,Breviceps montanus
2015RL002487,ADU,13230777,ADU:FrogMAP,BRAACK,BRAACK,URN:adu.org.za:SAFAP:122587,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.84056,22.35,Map or GPS coordinates,,,,,Call heard only,2001/11/19,2001,11,19,,,,,,,,122587,13230777,,http://vmus.adu.org.za/?vm=FrogMAP-122587,YES,3322CD,0,0,0,,0,Breviceps montanus
2015RL002488,ADU,13232671,ADU:FrogMAP,BRAACK,BRAACK,URN:adu.org.za:SAFAP:124436,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.125,19.625,,,,,,Call heard only; Voucher specimen,1976/09/21,1976,9,21,,,,,,,,124436,13232671,-34.625;19.125,http://vmus.adu.org.za/?vm=FrogMAP-124436,YES,3419BA,1,0,0,,0,Breviceps montanus
2015RL002489,ADU,21003842,ADU:FrogMAP,FAL,FAL,URN:adu.org.za:SAFAP:125592,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.72222,21.93194,Map or GPS coordinates,,,,,Museum specimen,1987/10/01,1987,10,1,,,"Lambiris, A",,,,,125592,21003842,,http://vmus.adu.org.za/?vm=FrogMAP-125592,YES,3321DB,0,0,0,,0,Breviceps montanus
2015RL002490,ADU,23004473,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:127235,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.875,18.375,,,,,,Museum specimen; Non-SAFAP database,1977/12/01,1977,12,1,,,"Turner, A",,,,,127235,23004473,-33.375;18.875,http://vmus.adu.org.za/?vm=FrogMAP-127235,YES,3318CD,1,0,0,,0,Breviceps montanus
2015RL002491,ADU,23004602,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:127272,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.73778,21.93,Map or GPS coordinates,,,,,Museum specimen; Non-SAFAP database,1978/08/02,1978,8,2,,,"Turner, A",,,,,127272,23004602,,http://vmus.adu.org.za/?vm=FrogMAP-127272,YES,3321DB,0,0,0,,0,Breviceps montanus
2015RL002492,ADU,23004685,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:127338,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.61139,19.10444,Map or GPS coordinates,,,,,Museum specimen; Non-SAFAP database,1978/08/19,1978,8,19,,,"Turner, A",,,,,127338,23004685,,http://vmus.adu.org.za/?vm=FrogMAP-127338,YES,3319CA,0,0,0,,0,Breviceps montanus
2015RL002493,ADU,23005817,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:127646,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.375,18.875,,,,,,Museum specimen; Non-SAFAP database,1974/06/17,1974,6,17,,,"Turner, A",,,,,127646,23005817,-34.875;18.375,http://vmus.adu.org.za/?vm=FrogMAP-127646,YES,3418BD,1,0,0,,0,Breviceps montanus
2015RL002494,ADU,23005818,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:127647,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.625,21.875,,,,,,Museum specimen; Non-SAFAP database,1975/06/10,1975,6,10,,,"Turner, A",,,,,127647,23005818,-33.875;21.625,http://vmus.adu.org.za/?vm=FrogMAP-127647,YES,3321DB,1,0,0,,0,Breviceps montanus
2015RL002495,ADU,23005820,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:127648,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.125,19.125,,,,,,Museum specimen; Non-SAFAP database,1975/07/10,1975,7,10,,,"Turner, A",,,,,127648,23005820,-34.125;19.125,http://vmus.adu.org.za/?vm=FrogMAP-127648,YES,3419AA,1,0,0,,0,Breviceps montanus
2015RL002496,ADU,23005821,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:127649,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.125,18.375,,,,,,Museum specimen; Non-SAFAP database,1975/06/30,1975,6,30,,,"Turner, A",,,,,127649,23005821,-34.125;18.375,http://vmus.adu.org.za/?vm=FrogMAP-127649,YES,3418AB,1,0,0,,0,Breviceps montanus
2015RL002497,ADU,23006507,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:127970,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.02056,18.4,Map or GPS coordinates,,,,,Museum specimen; Non-SAFAP database,1979/06/24,1979,6,24,,,,,,,,127970,23006507,,http://vmus.adu.org.za/?vm=FrogMAP-127970,YES,3418AB,0,0,0,,0,Breviceps montanus
2015RL002498,ADU,23006512,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:127972,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.375,20.56389,Map or GPS coordinates,,,,,Museum specimen; Non-SAFAP database,1978/09/01,1978,9,1,,,,,,,,127972,23006512,,http://vmus.adu.org.za/?vm=FrogMAP-127972,YES,3420BC,0,0,0,,0,Breviceps montanus
2015RL002499,ADU,23006615,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:128031,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.68861,19.09778,Map or GPS coordinates,,,,,Museum specimen; Non-SAFAP database,1979/06/26,1979,6,26,,,,,,,,128031,23006615,,http://vmus.adu.org.za/?vm=FrogMAP-128031,YES,3319CA,0,0,0,,0,Breviceps montanus
2015RL002500,ADU,23006620,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:128032,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.09306,18.42194,Map or GPS coordinates,,,,,Museum specimen; Non-SAFAP database,1979/08/26,1979,8,26,,,,,,,,128032,23006620,,http://vmus.adu.org.za/?vm=FrogMAP-128032,YES,3418AB,0,0,0,,0,Breviceps montanus
2015RL002501,ADU,23006631,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:128038,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.37361,19.32694,Map or GPS coordinates,,,,,Museum specimen; Non-SAFAP database,1979/08/08,1979,8,8,,,,,,,,128038,23006631,,http://vmus.adu.org.za/?vm=FrogMAP-128038,YES,3419AD,0,0,0,,0,Breviceps montanus
2015RL002502,ADU,23006647,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:128039,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.37361,19.32694,Map or GPS coordinates,,,,,Museum specimen; Non-SAFAP database,1980/07/22,1980,7,22,,,,,,,,128039,23006647,,http://vmus.adu.org.za/?vm=FrogMAP-128039,YES,3419AD,0,0,0,,0,Breviceps montanus
2015RL002503,ADU,23006660,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:128040,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.37361,19.32694,Map or GPS coordinates,,,,,Museum specimen; Non-SAFAP database,1980/07/22,1980,7,22,,,,,,,,128040,23006660,,http://vmus.adu.org.za/?vm=FrogMAP-128040,YES,3419AD,0,0,0,,0,Breviceps montanus
2015RL002504,ADU,23006672,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:128043,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.36722,19.33417,Map or GPS coordinates,,,,,Museum specimen; Non-SAFAP database,1980/08/12,1980,8,12,,,,,,,,128043,23006672,,http://vmus.adu.org.za/?vm=FrogMAP-128043,YES,3419AD,0,0,0,,0,Breviceps montanus
2015RL002505,ADU,23006673,ADU:FrogMAP,FCNC,FCNC,URN:adu.org.za:SAFAP:128044,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.37361,19.32694,Map or GPS coordinates,,,,,Museum specimen; Non-SAFAP database,1980/08/12,1980,8,12,,,,,,,,128044,23006673,,http://vmus.adu.org.za/?vm=FrogMAP-128044,YES,3419AD,0,0,0,,0,Breviceps montanus
2015RL002506,ADU,24019693,ADU:FrogMAP,TM,TM,URN:adu.org.za:SAFAP:128858,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.96667,19.06667,Map or GPS coordinates,,,,,Museum specimen,1940/10/12,1940,10,12,,,,,,,,128858,24019693,,http://vmus.adu.org.za/?vm=FrogMAP-128858,YES,3319CC,0,0,0,,0,Breviceps montanus
2015RL002507,ADU,24019711,ADU:FrogMAP,TM,TM,URN:adu.org.za:SAFAP:128859,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.96667,19.06667,Map or GPS coordinates,,,,,Museum specimen,1940/10/14,1940,10,14,,,,,,,,128859,24019711,,http://vmus.adu.org.za/?vm=FrogMAP-128859,YES,3319CC,0,0,0,,0,Breviceps montanus
2015RL002508,ADU,24026656,ADU:FrogMAP,TM,TM,URN:adu.org.za:SAFAP:129146,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.625,19.125,,,,,,Museum specimen,1959/9/0,1959,9,0,,,,,,,,129146,24026656,-33.125;19.625,http://vmus.adu.org.za/?vm=FrogMAP-129146,YES,3319CA,1,0,0,,0,Breviceps montanus
2015RL002509,ADU,26002575,ADU:FrogMAP,FPEM,FPEM,URN:adu.org.za:SAFAP:133639,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.72222,21.93194,Map or GPS coordinates,,,,,Museum specimen,1987/10/01,1987,10,1,,,,,,,,133639,26002575,,http://vmus.adu.org.za/?vm=FrogMAP-133639,YES,3321DB,0,0,0,,0,Breviceps montanus
2015RL002510,ADU,26004725,ADU:FrogMAP,FPEM,FPEM,URN:adu.org.za:SAFAP:134177,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.875,18.375,,,,,,Museum specimen,1910/12/31,1910,12,31,,,,,,,,134177,26004725,-33.375;18.875,http://vmus.adu.org.za/?vm=FrogMAP-134177,YES,3318CD,1,0,0,,0,Breviceps montanus
2015RL002511,ADU,26006441,ADU:FrogMAP,FPEM,FPEM,URN:adu.org.za:SAFAP:134374,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.375,19.125,,,,,,Museum specimen,1910/12/31,1910,12,31,,,,,,,,134374,26006441,-34.375;19.125,http://vmus.adu.org.za/?vm=FrogMAP-134374,YES,3419AC,1,0,0,,0,Breviceps montanus
2015RL002512,ADU,27003628,ADU:FrogMAP,FJEM,FJEM,URN:adu.org.za:SAFAP:134646,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.875,18.375,,,,,,Museum specimen,1959/01/03,1959,1,3,,,,,,,,134646,27003628,-33.375;18.875,http://vmus.adu.org.za/?vm=FrogMAP-134646,YES,3318CD,1,0,0,,0,Breviceps montanus
2015RL002513,ADU,27003629,ADU:FrogMAP,FJEM,FJEM,URN:adu.org.za:SAFAP:134647,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.875,18.375,,,,,,Museum specimen,1959/01/03,1959,1,3,,,,,,,,134647,27003629,-33.375;18.875,http://vmus.adu.org.za/?vm=FrogMAP-134647,YES,3318CD,1,0,0,,0,Breviceps montanus
2015RL002514,ADU,27003631,ADU:FrogMAP,FJEM,FJEM,URN:adu.org.za:SAFAP:134648,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.375,18.875,,,,,,Museum specimen,1958/06/01,1958,6,1,,,,,,,,134648,27003631,-34.875;18.375,http://vmus.adu.org.za/?vm=FrogMAP-134648,YES,3418BD,1,0,0,,0,Breviceps montanus
2015RL002515,ADU,27003633,ADU:FrogMAP,FJEM,FJEM,URN:adu.org.za:SAFAP:134649,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.95,19.5,Map or GPS coordinates,,,,,Museum specimen,1979/08/24,1979,8,24,,,,,,,,134649,27003633,,http://vmus.adu.org.za/?vm=FrogMAP-134649,YES,3319CD,0,0,0,,0,Breviceps montanus
2015RL002516,ADU,31097892,ADU:FrogMAP,AMNH,AMNH,URN:adu.org.za:SAFAP:136563,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.125,18.375,,,,,,Museum specimen; Non-SAFAP database,1973/09/30,1973,9,30,,,,,,,,136563,31097892,-34.125;18.375,http://vmus.adu.org.za/?vm=FrogMAP-136563,YES,3418AB,1,0,0,,0,Breviceps montanus
2015RL002517,ADU,31144960,ADU:FrogMAP,AMNH,AMNH,URN:adu.org.za:SAFAP:136601,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.125,18.875,,,,,,Museum specimen; Non-SAFAP database,1994/09/07,1994,9,7,,,,,,,,136601,31144960,-34.875;18.125,http://vmus.adu.org.za/?vm=FrogMAP-136601,YES,3418BB,1,0,0,,0,Breviceps montanus
2015RL002518,ADU,57600391,ADU:FrogMAP,FMB,FMB,URN:adu.org.za:SAFAP:137373,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.875,18.375,,,,,,Call heard only,2002/5/0,2002,5,0,,,,,,,,137373,57600391,-33.375;18.875,http://vmus.adu.org.za/?vm=FrogMAP-137373,YES,3318CD,1,0,0,,0,Breviceps montanus
2015RL002519,ADU,57600392,ADU:FrogMAP,FMB,FMB,URN:adu.org.za:SAFAP:137374,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.125,18.375,,,,,,Call heard only; Photograph (live specimen),1997/10/0,1997,10,0,,,,,,,,137374,57600392,-34.125;18.375,http://vmus.adu.org.za/?vm=FrogMAP-137374,YES,3418AB,1,0,0,,0,Breviceps montanus
2015RL002520,ADU,57600865,ADU:FrogMAP,FMB,FMB,URN:adu.org.za:SAFAP:137841,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.375,18.875,,,,,,Call heard only,1998/09/17,1998,9,17,,,,,,,,137841,57600865,-34.875;18.375,http://vmus.adu.org.za/?vm=FrogMAP-137841,YES,3418BD,1,0,0,,0,Breviceps montanus
2015RL002521,ADU,57601459,ADU:FrogMAP,FMB,FMB,URN:adu.org.za:SAFAP:138435,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.04472,19.10167,Map or GPS coordinates,,,,,Call heard only,2001/0/0,2001,0,0,,,,,,,,138435,57601459,,http://vmus.adu.org.za/?vm=FrogMAP-138435,YES,3319AA,0,0,0,,0,Breviceps montanus
2015RL002522,ADU,57601463,ADU:FrogMAP,FMB,FMB,URN:adu.org.za:SAFAP:138439,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-33.08917,19.08833,Map or GPS coordinates,,,,,Call heard only,2001/0/0,2001,0,0,,,,,,,,138439,57601463,,http://vmus.adu.org.za/?vm=FrogMAP-138439,YES,3319AA,0,0,0,,0,Breviceps montanus
2015RL002523,ADU,57601848,ADU:FrogMAP,FMB,FMB,URN:adu.org.za:SAFAP:138825,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.375,18.375,,,,,,Call heard only; Specimen seen only,2001/8/0,2001,8,0,,,,,,,,138825,57601848,-34.375;18.375,http://vmus.adu.org.za/?vm=FrogMAP-138825,YES,3418AD,1,0,0,,0,Breviceps montanus
2015RL002524,ADU,57601899,ADU:FrogMAP,FMB,FMB,URN:adu.org.za:SAFAP:138876,,Animalia,Chordata,Amphibia,Anura,Brevicepitidae,Breviceps,,,,Breviceps montanus,,species,,,,Africa,,,,-34.15972,19.4875,Map or GPS coordinates,,,,,Call heard only,2003/04/13,2003,4,13,,,,,,,,138876,57601899,,http://vmus.adu.org.za/?vm=FrogMAP-138876,YES,3419AB,0,0,0,,0,Breviceps montanus
