ID_nr,Date,Day,Month,Year,Time,decimalLatitude,decimalLongitude,verbatimCoordinates,GeoreferencingComments,georeferencedBy,coordinatePrecision,georeferenceVerificationStatus,Country,Province,Location,ProtectedArea,ProtectedAreaName,Elevation_m,RoadName,RoadType,RoadSurface,DrivingFrom,DrivingTo,TotalMileage,TimeStart,TimeEnd,RecordingRoadkill,Speed_kmh,OdometerReading,Class,vernacularName,Genus,ScientificName,Number,SpeciesComments,LivestockType,Sex,ActivityPhase,lifeStage,IncidentType,MeansOfReporting,Detail,Other,Photograph,HabitatGCategory,HabitatComments,FenceCategory,FenceComments,recordedBy,Institution,DataEnteredBy,fieldNotes
7125,09/12/14,9,12,2014, 13:17:02,-28.3655,21.7786,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7128,09/12/14,9,12,2014, 14:41:01,-28.5877,21.0941,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7131,09/12/14,9,12,2014, 14:50:02,-28.7045,20.905,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Yellow Mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7132,09/12/14,9,12,2014, 14:53:04,-28.718,20.8792,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Yellow Mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7133,09/12/14,9,12,2014, 15:06:05,-28.721,20.8533,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7143,11/12/14,11,12,2014, 07:26:02,-28.852,24.6988,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Slender Mongoose,Galerella,Galerella sanguinea,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7149,12/12/14,12,12,2014, 09:37:05,,,None,,Not georeferenced,,,South Africa,Not given,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Striped Polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7151,12/12/14,12,12,2014, 12:41:01,-30.033,17.8885,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Unknown Mongoose,Unknown,Herpestidae,1,Mongoose spp.,Wildlife,Unknown,Unknown ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7161,15/12/14,15,12,2014, 07:36:03,-29.0771,24.6908,,,Data provider,0.00001,,South Africa,Free State,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7165,15/12/14,15,12,2014, 08:11:04,-29.2487,24.9309,,,Data provider,0.00001,,South Africa,Free State,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Black-backed Jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7169,15/12/14,15,12,2014, 08:32:00,-29.2681,25.1728,,,Data provider,0.00001,,South Africa,Free State,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Striped Polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7170,15/12/14,15,12,2014, 08:34:03,-29.2535,25.1971,,,Data provider,0.00001,,South Africa,Free State,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Yellow Mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7172,15/12/14,15,12,2014, 08:35:05,-29.2449,25.2119,,,Data provider,0.00001,,South Africa,Free State,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7204,18/12/14,18,12,2014, 09:03:04,-29.1408,24.5742,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7207,18/12/14,18,12,2014, 10:28:00,-30.1422,17.8259,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Cape Grey Mongoose,Galerella,Galerella pulverulenta,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7225,19/12/14,19,12,2014, 14:13:02,-29.001,24.6448,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Bat-eared Fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal  ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7229,20/12/14,20,12,2014, 08:49:04,-31.4673,19.1737,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Black-backed Jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7236,22/12/14,22,12,2014, 10:06:42,-24.06865667,30.94293,,,Data provider,0.00001,,South Africa,Limpopo,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta Genetta,1,not given,Wildlife,Unknown,,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Andre Botha,EWT,Laura Goodman,
7240,22/12/14,22,12,2014, 14:21:02,,,None,,Not georeferenced,,,South Africa,Not given,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Black-backed Jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7242,22/12/14,22,12,2014, 14:53:02,-32.8631,21.9366,,,Data provider,0.00001,,South Africa,Western Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Yellow Mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7243,22/12/14,22,12,2014, 15:03:02,-32.465,22.3418,,,Data provider,0.00001,,South Africa,Western Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7255,23/12/14,23,12,2014, 10:05:00,-29.0014,24.6446,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Striped Polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7256,23/12/14,23,12,2014, 10:07:04,-28.9887,24.6492,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Black-backed Jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7271,29/12/14,29,12,2014, 09:49:00,-28.8185,24.7088,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Slender Mongoose,Galerella,Galerella sanguinea,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7278,31/12/14,31,12,2014, 10:52:00,-25.013,31.2761,,,Data provider,0.00001,,South Africa,Mpumalanga,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Dwarf Mongoose,Helogale,Helogale parvula,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Claire van Kelty,Public,Laura Goodman,
7294,03/01/15,3,1,2015, 10:07:01,-28.9681,24.6552,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7299,04/01/15,4,1,2015, 13:50:01,-31.6031,25.098,,,Data provider,0.00001,,South Africa,Eastern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal  ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Luke Strugnell,Public,Laura Goodman,
7300,05/01/15,5,1,2015, 09:31:05,-29.0532,24.6218,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Suricate,Suricata,Suricata suricatta ,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7306,05/01/15,5,1,2015, 10:27:05,-29.0261,24.6337,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Slender Mongoose,Galerella,Galerella sanguinea,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7310,06/01/15,6,1,2015, 09:25:05,-28.679,24.7777,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Yellow Mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7314,10/01/15,10,1,2015, 13:53:00,-31.8678,23.0621,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Black-backed Jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Andrew de Blocq,Public,Laura Goodman,
7317,11/01/15,11,1,2015, 07:29:44,-23.93604833,29.90380167,,,Data provider,0.00001,,South Africa,Limpopo,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Small-spotted Genet,Genetta,Genetta genetta,1,not given,Wildlife,Unknown,,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Andre Botha,EWT,Laura Goodman,
7322,14/01/15,14,1,2015, 07:12:04,-28.8982,24.6763,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Striped Polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7327,15/01/15,15,1,2015, 09:30:04,-25.9638,29.9853,,,Data provider,0.00001,,South Africa,Mpumalanga,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Striped Polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7334,15/01/15,15,1,2015, 14:45:01,-26.3737,28.5319,,,Data provider,0.00001,,South Africa,Gauteng,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Black-backed Jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Matt Pretorius,EWT,Laura Goodman,
7335,15/01/15,15,1,2015,15:57:18,-29.485525,24.48121167,,,Data provider,0.00001,,South Africa,Free State,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Yellow Mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Andre Botha,EWT,Laura Goodman,
7340,17/01/15,17,1,2015,04:49:00,-28.987,24.6497,,,Data provider,0.00001,,South Africa,Northern Cape,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Black-backed Jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7360,18/01/15,18,1,2015, 11:39:04,-27.1974,25.9902,,,Data provider,0.00001,,South Africa,North West ,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Large-spotted Genet,Genetta,Genetta tigrina,1,not given,Wildlife,Unknown,,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7361,18/01/15,18,1,2015, 12:19:02,-27.4445,25.7818,,,Data provider,0.00001,,South Africa,North West ,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Yellow Mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7364,18/01/15,18,1,2015, 12:59:04,-27.7819,25.2807,,,Data provider,0.00001,,South Africa,North West ,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,No,Not recorded,Not recorded,Mammalia,Black-backed Jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown ,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Beryl Wilson,Public,Laura Goodman,
7372,20/01/15,20,1,2015, 09:25:00,-24.8979,28.3799,,,Data provider,0.00001,,South Africa,Limpopo,Not recorded,No,N/A,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Yes,Not recorded,Not recorded,Mammalia,Unknown Genet,Genetta  ,Genetta,1,Genet spp.,Wildlife,Unknown,,Unknown,Road Collision,Cellphone app,Roadwatch,,No,Not given,Not given,Not given,Not given,Derek van Der Merwe,Public,Laura Goodman,
