ID_nr,Date,Day,Month,Year,Time,decimalLatitude,decimalLongitude,verbatimCoordinates,GeoreferencingComments,georeferencedBy,coordinatePrecision,georeferenceVerificationStatus,Country,Province,Location,ProtectedArea,ProtectedAreaName,Elevation_m,RoadName,RoadType,RoadSurface,DrivingFrom,DrivingTo,TotalMileage,TimeStart,TimeEnd,RecordingRoadkill,Speed_kmh,OdometerReading,Class,vernacularName,Genus,ScientificName,Number,SpeciesComments,LivestockType,Sex,ActivityPhase,lifeStage,IncidentType,MeansOfReporting,Detail,Other,Photograph,HabitatGCategory,HabitatComments,FenceCategory,FenceComments,recordedBy,Institution,DataEnteredBy,fieldNotes
18178,07/11/17,7,11,2017,17:18:47,-30.55634568,24.08096381,-30.55634568  24.08096381,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1296,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,bat-eared fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18181,21/11/17,21,11,2017,06:10:06,-29.88540108,24.38095828,-29.88540108  24.38095828,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1179,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18183,21/11/17,21,11,2017,06:18:12,-29.86642107,24.41702473,-29.86642107  24.41702473,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1172,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,small-spotted genet,Genetta,Genetta genetta,1,not given,Wildlife,Unknown,Unknown,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18184,21/11/17,21,11,2017,06:28:23,-29.77580512,24.43406152,-29.77580512  24.43406152,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1158,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Unknown,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18190,21/11/17,21,11,2017,07:37:13,-29.72979037,25.30965038,-29.72979037  25.30965038,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1375,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,yellow mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18191,21/11/17,21,11,2017,11:13:49,-29.66869471,25.2893087,-29.66869471  25.2893087,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1340,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,yellow mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18197,21/11/17,21,11,2017,11:32:17,-29.44545386,25.0734318,-29.44545386  25.0734318,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1214,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,small-spotted genet,Genetta,Genetta genetta,1,not given,Wildlife,Unknown,Unknown,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18203,27/11/17,27,11,2017,06:31:26,-29.36493525,24.39592208,-29.36493525  24.39592208,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1266,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18204,27/11/17,27,11,2017,06:35:18,-29.31075469,24.44620396,-29.31075469  24.44620396,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1260,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18213,21/11/17,21,11,2017,06:10:06,-29.88540108,24.38095828,-29.88540108  24.38095828,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1179,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18215,21/11/17,21,11,2017,06:18:12,-29.86642107,24.41702473,-29.86642107  24.41702473,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1172,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,small-spotted genet,Genetta,Genetta genetta,1,not given,Wildlife,Unknown,Unknown,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18216,21/11/17,21,11,2017,06:28:23,-29.77580512,24.43406152,-29.77580512  24.43406152,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1158,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Unknown,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18222,21/11/17,21,11,2017,07:37:13,-29.72979037,25.30965038,-29.72979037  25.30965038,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1375,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,yellow mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18223,21/11/17,21,11,2017,11:13:49,-29.66869471,25.2893087,-29.66869471  25.2893087,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1340,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,yellow mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18229,21/11/17,21,11,2017,11:32:17,-29.44545386,25.0734318,-29.44545386  25.0734318,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1214,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,small-spotted genet,Genetta,Genetta genetta,1,not given,Wildlife,Unknown,Unknown,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18235,27/11/17,27,11,2017,06:31:26,-29.36493525,24.39592208,-29.36493525  24.39592208,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1266,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18236,27/11/17,27,11,2017,06:35:18,-29.31075469,24.44620396,-29.31075469  24.44620396,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1260,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18257,05/12/17,5,12,2017,08:08:17,-29.26885869,24.48518766,-29.26885869  24.48518766,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1277,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,suricate,Suricata,Suricata suricatta,1,not given,Wildlife,Unknown,Diurnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18258,05/12/17,5,12,2017,08:17:07,-29.13463507,24.57738909,-29.13463507  24.57738909,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1173,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18261,05/12/17,5,12,2017,09:00:44,-28.79968837,24.71605435,-28.79968837  24.71605435,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1249,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,yellow mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18265,05/12/17,5,12,2017,10:27:54,-28.94753824,24.99990173,-28.94753824  24.99990173,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1185,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,suricate,Suricata,Suricata suricatta,1,not given,Wildlife,Unknown,Diurnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18290,05/12/17,5,12,2017,13:42:45,-28.78039585,26.71300281,-28.78039585  26.71300281,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1472,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Unknown,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18309,08/12/17,8,12,2017,09:43:14,-27.13126618,27.35438311,-27.13126618  27.35438311,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1444,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,yellow mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18314,08/12/17,8,12,2017,09:50:45,-27.24246852,27.32368887,-27.24246852  27.32368887,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1405,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18331,08/12/17,8,12,2017,13:20:01,-29.41326338,25.83529048,-29.41326338  25.83529048,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1398,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,yellow mongoose,Cynictis,Cynictis penicillata,1,not given,Wildlife,Unknown,Diurnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18332,08/12/17,8,12,2017,14:01:07,-29.75617558,25.3499503,-29.75617558  25.3499503,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1407,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18333,08/12/17,8,12,2017,14:51:30,-29.72839548,25.19729941,-29.72839548  25.19729941,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1391,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,suricate,Suricata,Suricata suricatta,1,not given,Wildlife,Unknown,Diurnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18338,08/12/17,8,12,2017,16:42:53,-29.87164175,24.42021291,-29.87164175  24.42021291,NA,Data provider,NA,NA,South Africa,Not given,Not recorded,No,No,1187,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Ronelle Visagie,EWT,Greg de Jong,NA
18341,30/01/18,30,1,2018,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Limpopo,R40 outside Hoedspruit,No,No,Not given,R40,Regional,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,african wild dog,Lycaon,Lycaon pictus,1,not given,Wildlife,Unknown,Diurnal,Juvenile,Road Collision,Facebook,EWT Facebook page,NA,Yes,Not given,Not given,Not given,Not given,Belinda Glenn,EWT,Greg de Jong,NA
18342,21/01/18,21,1,2018,Not recorded,-31.79631,18.07058,-31.79631  18.07058,NA,Data provider,NA,NA,South Africa,Western Cape,Doring Bay Road R362 Cape West Coast,No,No,Not given,R362,Regional,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Email report,NA,Yes,Not given,Not given,Not given,Not given,Mel Tripp,Public,Greg de Jong,NA
18346,10/02/18,10,2,2018,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Gauteng,R55,No,No,Not given,R55,Regional,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,black-backed jackal,Canis,Canis mesomelas,1,not given,Wildlife,Unknown,Unknown,NA,Road Collision,Email,Email report,NA,No,Not given,Not given,Not given,Not given,Michelle Watson,Public,Greg de Jong,NA
18349,27/02/18,27,2,2018,Not recorded,NA,NA,None,NA,Not georeferenced,NA,NA,South Africa,Gauteng,Adjacent to the Jukskei bridge between Chattan road and Lonehill Boulevard. ,No,No,Not given,M71,Metropolitan,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,unknown genet,Genetta,Genetta,1,Genet spp.,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Email report,NA,No,Not given,Not given,Not given,Not given,Anton Van Niekerk,Public,Greg de Jong,NA
18378,10/02/18,10,2,2018,Not recorded,-26.18969,27.42872,-26.18969  27.42872,NA,Data provider,NA,NA,South Africa,Gauteng,West of N14 / R500 crossing,No,No,Not given,N14,National,Paved,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,striped polecat,Ictonyx,Ictonyx striatus,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Email,Excel spreadsheet,NA,No,Not given,Not given,Not given,Not given,Vivian Jonker,Public,Greg de Jong,NA
18393,19/03/17,19,3,2017,10:06:34,-20.61793493,20.34738524,-20.61793493  20.34738524,NA,Data provider,NA,NA,Namibia,Unknown,Not recorded,No,No,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,black-backed jackal,Canis,Canis mesomelas,1,Jackal spp.,Wildlife,Unknown,Unknown,NA,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Claire Kolberg,Public,Greg de Jong,NA
18397,19/03/17,19,3,2017,17:47:06,-31.4341842,22.66142516,-31.4341842  22.66142516,NA,Data provider,NA,NA,South Africa,Unknown,Not recorded,No,No,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,black-backed jackal,Canis,Canis mesomelas,1,Jackal spp.,Wildlife,Unknown,Unknown,Juvenile,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Roger Conroy,Public,Greg de Jong,NA
18401,24/03/17,24,3,2017,10:06:39,-28.71741786,24.04461051,-28.71741786  24.04461051,NA,Data provider,NA,NA,South Africa,Unknown,Not recorded,No,No,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,suricate,Suricata,Suricata suricatta,1,not given,Wildlife,Unknown,Diurnal,NA,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Toby Esplin,Public,Greg de Jong,NA
18406,24/03/17,24,3,2017,12:01:03,-28.91573986,22.15473038,-28.91573986  22.15473038,NA,Data provider,NA,NA,South Africa,Unknown,Not recorded,No,No,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,aardwolf,Proteles,Proteles cristata,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Toby Esplin,Public,Greg de Jong,NA
18409,24/03/17,24,3,2017,13:45:13,-21.24221741,18.73179148,-21.24221741  18.73179148,NA,Data provider,NA,NA,Namibia,Unknown,Not recorded,No,No,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,bat-eared fox,Otocyon,Otocyon megalotis,1,not given,Wildlife,Unknown,Nocturnal,NA,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Claire Kolberg,Public,Greg de Jong,NA
18410,24/03/17,24,3,2017,14:52:05,-21.90194931,18.2023714,-21.90194931  18.2023714,NA,Data provider,NA,NA,Namibia,Unknown,Not recorded,No,No,Not given,Not given,Not given,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Not recorded,Mammalia,black-backed jackal,Canis,Canis mesomelas,1,Jackal spp.,Wildlife,Unknown,Unknown,NA,Road Collision,Cellphone app,Roadwatch,NA,No,Not given,Not given,Not given,Not given,Claire Kolberg,Public,Greg de Jong,NA
